"MEM1","MEM2"
-0.0647775347900865,1.14690054027001
1.26906757789498,-0.976005483586633
1.23701672097457,-0.255316895020903
-1.21103745503979,-0.338462923903837
-1.17712574958269,-1.10439819013568
-0.0531435594569814,1.52728295237705
